season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,name_clean,best_ppr,best_ppg,best_season,hit24,hit12,games_fantasy
2018,7,253,CIN,00-0034686,TateAu00,auden-tate-1,Auden Tate,False,WR,WR,O,Florida St.,21.0,2021.0,0,0,1,5.0,,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,799.0,2.0,,,,auden tate,101.5,8.458333333333334,2019.0,0,0,12.0
2018,7,255,BUF,00-0034442,ProeAu00,austin-proehl-1,Austin Proehl,False,WR,WR,O,North Carolina,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,austin proehl,0.0,0.0,,0,0,
2018,7,256,WAS,00-0034339,QuinTr00,trey-quinn-1,Trey Quinn,False,WR,WR,O,SMU,22.0,2020.0,0,0,0,2.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,273.0,2.0,,,,trey quinn,22.5,11.25,2018.0,0,0,2.0
2019,1,24,OAK,00-0035700,JacoJo01,joshua-jacobs-1,Josh Jacobs,False,RB,RB,O,Alabama,21.0,2025.0,1,3,6,57.0,,38.0,105.0,0.0,0.0,0.0,0.0,0.0,1840.0,7803.0,74.0,269.0,2072.0,2.0,3.0,,,josh jacobs,328.3,19.311763987821692,2022.0,0,1,17.0
2019,1,25,BAL,00-0035662,BrowMa04,marquise-brown-1,Marquise Brown,False,WR,WR,O,Oklahoma,22.0,2025.0,0,0,4,39.0,,24.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,371.0,4322.0,33.0,3.0,,,marquise brown,226.3,14.143750190734863,2021.0,0,1,16.0
2019,1,32,NWE,00-0035624,HarrNK00,nkeal-harry-1,N'Keal Harry,False,WR,WR,O,Arizona St.,21.0,2023.0,0,0,1,7.0,,6.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,0.0,64.0,714.0,5.0,,,,nkeal harry,24.599998,4.099999745686849,2022.0,0,0,6.0
2019,2,36,SFO,00-0035719,SamuDe00,deebo-samuel-1,Deebo Samuel,False,WR,WR,O,South Carolina,23.0,2025.0,1,1,5,52.0,,47.0,97.0,1.0,3.0,24.0,1.0,0.0,219.0,1218.0,21.0,406.0,5519.0,27.0,2.0,,,deebo samuel,390.06,20.52947355571546,2021.0,0,1,19.0
2019,2,51,TEN,00-0035676,BrowAJ00,aj-brown-3,A.J. Brown,False,WR,WR,O,Mississippi,22.0,2025.0,0,3,6,73.0,,25.0,105.0,0.0,2.0,0.0,0.0,0.0,5.0,70.0,1.0,524.0,8029.0,56.0,4.0,,,aj brown,267.8,17.85333251953125,2020.0,0,1,15.0
2019,2,53,PHI,00-0035243,SandMi01,miles-sanders-1,Miles Sanders,False,RB,RB,O,Penn St.,22.0,2025.0,0,1,4,34.0,,29.0,88.0,0.0,0.0,0.0,0.0,0.0,943.0,4462.0,24.0,183.0,1274.0,4.0,,,,miles sanders,170.4,14.199999491373697,2020.0,0,1,12.0
2019,2,56,KAN,00-0035140,HardMe00,mecole-hardman-1,Mecole Hardman,False,WR,WR,O,Georgia,21.0,2025.0,0,1,0,23.0,,23.0,82.0,0.0,0.0,0.0,0.0,0.0,26.0,190.0,3.0,178.0,2302.0,16.0,1.0,,,mecole hardman,97.5,10.833333333333334,2022.0,0,0,9.0
2019,2,57,PHI,00-0035246,ArceJJ00,jj-arcega-whiteside-1,JJ Arcega-Whiteside,False,WR,WR,O,Stanford,22.0,2021.0,0,0,0,2.0,,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,290.0,1.0,4.0,,,jj arcega whiteside,32.9,4.112500190734863,2019.0,0,0,8.0
2019,2,59,IND,00-0035639,CampPa00,parris-campbell-1,Parris Campbell,False,WR,WR,O,Ohio St.,22.0,2025.0,0,0,1,9.0,,9.0,50.0,0.0,0.0,0.0,0.0,0.0,11.0,108.0,0.0,123.0,1117.0,6.0,1.0,,,parris campbell,149.1,8.77058859432445,2022.0,0,0,17.0
2019,2,62,ARI,00-0035527,IsabAn00,andy-isabella-1,Andy Isabella,False,WR,WR,O,Massachusetts,22.0,2023.0,0,0,0,4.0,,4.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,33.0,447.0,3.0,3.0,,,andy isabella,54.800003,4.98181845925071,2020.0,0,0,11.0
2019,2,64,SEA,00-0035640,MetcDK00,dk-metcalf-1,D.K. Metcalf,False,WR,WR,O,Mississippi,21.0,2025.0,0,2,6,57.0,,50.0,112.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,497.0,7174.0,54.0,2.0,,,dk metcalf,299.9,17.641176111557904,2020.0,0,1,17.0
2019,3,66,PIT,00-0035216,JohnDi01,diontae-johnson-1,Diontae Johnson,False,WR,WR,O,Toledo,23.0,2024.0,0,1,5,35.0,,33.0,89.0,0.0,0.0,0.0,0.0,0.0,21.0,140.0,0.0,424.0,4738.0,28.0,2.0,,,diontae johnson,288.80002,16.98823637120864,2021.0,0,1,17.0
2019,3,67,SFO,00-0034971,HurdJa00,jalen-hurd-1,Jalen Hurd,False,WR,WR,O,Baylor,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,jalen hurd,0.0,0.0,,0,0,
2019,3,70,LAR,00-0035664,HendDa00,darrell-henderson-1,Darrell Henderson,False,RB,RB,O,Memphis,22.0,2023.0,0,0,1,15.0,,15.0,54.0,0.0,0.0,0.0,0.0,0.0,442.0,1854.0,15.0,76.0,577.0,4.0,1.0,,,darrell henderson,171.4,13.184614915114183,2021.0,0,1,13.0
2019,3,73,CHI,00-0035685,MontDa01,david-montgomery-1,David Montgomery,False,RB,RB,O,Iowa St.,22.0,2025.0,0,0,5,49.0,,26.0,105.0,2.0,4.0,6.0,2.0,1.0,1477.0,6115.0,59.0,231.0,1890.0,4.0,,,,david montgomery,267.9,16.743749618530273,2020.0,0,1,16.0
2019,3,74,BUF,00-0035250,SingDe00,devin-singletary-1,Devin Singletary,False,RB,RB,O,Florida Atlantic,22.0,2025.0,0,0,5,39.0,,28.0,110.0,1.0,1.0,6.0,1.0,0.0,1120.0,4923.0,29.0,214.0,1434.0,4.0,3.0,,,devin singletary,167.3,12.86923100398137,2019.0,0,1,13.0
2019,3,76,WAS,00-0035659,McLaTe00,terry-mclaurin-1,Terry McLaurin,False,WR,WR,O,Ohio St.,23.0,2025.0,0,2,6,51.0,,51.0,107.0,0.0,0.0,0.0,0.0,0.0,12.0,73.0,0.0,498.0,6961.0,41.0,5.0,,,terry mclaurin,322.5,16.125,2024.0,0,1,20.0
2019,3,87,NWE,00-0035657,HarrDa06,damien-harris-1,Damien Harris,False,RB,RB,O,Alabama,22.0,2023.0,0,0,3,16.0,,15.0,44.0,0.0,0.0,0.0,0.0,0.0,472.0,2188.0,21.0,42.0,297.0,0.0,,,,damien harris,214.8,13.425000190734863,2021.0,0,1,16.0
2019,3,93,BAL,00-0035703,BoykMi00,miles-boykin-1,Miles Boykin,False,WR,WR,O,Notre Dame,22.0,2023.0,0,0,2,6.0,,6.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,498.0,7.0,15.0,,,miles boykin,74.6,4.9733332316080725,2020.0,0,0,15.0
2019,3,102,MIN,00-0034972,MattAl01,alexander-mattison-1,Alexander Mattison,False,RB,RB,O,Boise St.,21.0,2024.0,0,0,1,21.0,,18.0,89.0,0.0,0.0,0.0,0.0,0.0,716.0,2790.0,15.0,136.0,1012.0,7.0,,,,alexander mattison,137.4,9.814285278320312,2024.0,0,0,14.0
2019,4,103,ARI,00-0035529,ButlHa00,hakeem-butler-1,Hakeem Butler,False,WR,WR,O,Iowa St.,23.0,2020.0,0,0,0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,hakeem butler,0.0,0.0,2020.0,0,0,1.0
2019,4,112,WAS,00-0035256,LoveBr00,bryce-love-1,Bryce Love,False,RB,RB,O,Stanford,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,bryce love,0.0,0.0,,0,0,
2019,4,113,BAL,00-0034975,HillJu00,justice-hill-1,Justice Hill,False,RB,RB,O,Oklahoma St.,21.0,2025.0,0,0,0,17.0,,17.0,84.0,0.0,0.0,0.0,0.0,0.0,268.0,1255.0,8.0,116.0,906.0,5.0,12.0,,,justice hill,147.3,8.664706061868106,2024.0,0,0,17.0
2019,4,120,SEA,00-0035589,JennGa00,gary-jennings-1,Gary Jennings Jr,False,WR,WR,O,West Virginia,22.0,2019.0,0,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,gary jennings jr,0.0,0.0,,0,0,
2019,4,122,PIT,00-0035217,SnelBe00,benjamin-snell-jr-1,Benny Snell Jr.,False,RB,RB,O,Kentucky,21.0,2022.0,0,0,0,8.0,,8.0,63.0,0.0,0.0,0.0,0.0,0.0,275.0,982.0,7.0,17.0,114.0,0.0,14.0,,,benny snell jr,0.0,0.0,,0,0,
2019,4,126,CHI,00-0035590,RidlRi00,riley-ridley-1,Riley Ridley,False,WR,WR,O,Georgia,23.0,2020.0,0,0,0,1.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,108.0,0.0,,,,riley ridley,13.5,4.5,2020.0,0,0,3.0
2019,4,128,DAL,00-0035261,PollTo00,tony-pollard-1,Tony Pollard,False,RB,RB,O,Memphis,22.0,2025.0,0,1,2,45.0,,34.0,112.0,0.0,0.0,0.0,0.0,0.0,1264.0,5782.0,33.0,250.0,1763.0,5.0,6.0,,,tony pollard,266.0,14.777777777777779,2022.0,0,1,18.0
2019,5,140,JAX,00-0035268,ArmsRy00,ryquell-armstead-1,Ryquell Armstead,False,RB,RB,O,Temple,22.0,2021.0,0,0,0,2.0,,2.0,18.0,0.0,0.0,0.0,0.0,0.0,50.0,188.0,0.0,17.0,160.0,2.0,1.0,,,ryquell armstead,12.6,6.300000190734863,2021.0,0,0,2.0
2019,5,149,OAK,00-0034983,RenfHu00,hunter-renfrow-1,Hunter Renfrow,False,WR,WR,O,Clemson,23.0,2025.0,0,1,0,22.0,,21.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,284.0,2973.0,19.0,6.0,,,hunter renfrow,272.9,15.161110772026909,2021.0,0,1,18.0
2019,5,152,ATL,00-0035273,OlliQa00,oadree-ollison-1,Qadree Ollison,False,RB,RB,O,Pittsburgh,22.0,2023.0,0,0,0,1.0,,1.0,24.0,0.0,0.0,0.0,0.0,0.0,44.0,158.0,5.0,5.0,19.0,0.0,6.0,,,qadree ollison,30.7,5.116666793823242,2019.0,0,0,6.0
2019,5,154,CAR,00-0035275,ScarJo00,jordan-scarlett-1,Jordan Scarlett,False,RB,RB,O,Florida,23.0,2021.0,0,0,0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,,,jordan scarlett,0.9,0.8999999761581421,2019.0,0,0,1.0
2019,5,171,NYG,00-0035535,SlayDa01,darius-slayton-1,Darius Slayton,False,WR,WR,O,Auburn,22.0,2025.0,0,0,5,32.0,,32.0,106.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,296.0,4435.0,22.0,4.0,,,darius slayton,170.0,12.142857142857142,2019.0,0,1,14.0
2019,6,174,ARI,00-0035287,JohnKe07,keesean-johnson-1,KeeSean Johnson,False,WR,WR,O,Fresno St.,22.0,2021.0,0,0,0,4.0,,4.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,36.0,360.0,1.0,,,,keesean johnson,46.0,4.6,2019.0,0,0,10.0
2019,6,182,CIN,00-0035291,WillTr06,trayveon-williams-1,Trayveon Williams,False,RB,RB,O,Texas A&M,21.0,2025.0,0,0,0,4.0,,3.0,75.0,0.0,0.0,0.0,0.0,0.0,72.0,343.0,0.0,23.0,129.0,0.0,10.0,,,trayveon williams,21.7,3.616666793823242,2020.0,0,0,6.0
2019,6,184,DET,00-0035592,FulgTr00,travis-fulgham-1,Travis Fulgham,False,WR,WR,O,Old Dominion,23.0,2021.0,0,0,1,4.0,,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,539.0,4.0,,,,travis fulgham,115.9,9.658333460489908,2020.0,0,0,12.0
2019,6,186,DET,00-0035537,JohnTy02,ty-johnson-1,Ty Johnson,False,RB,RB,O,Maryland,21.0,2025.0,0,0,0,18.0,,2.0,106.0,0.0,0.0,0.0,0.0,0.0,329.0,1470.0,8.0,135.0,1277.0,9.0,15.0,,,ty johnson,117.0,7.8,2021.0,0,0,15.0
2019,6,187,DEN,00-0035593,WinfJu00,juwann-winfree-1,Juwann Winfree,False,WR,WR,O,Colorado,23.0,2023.0,0,0,0,1.0,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,75.0,0.0,,,,juwann winfree,11.8,2.3600000381469726,2021.0,0,0,5.0
2019,6,194,GNB,00-0034995,WillDe07,dexter-williams-1,Dexter Williams,False,RB,RB,O,Notre Dame,22.0,2020.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,,,,dexter williams,0.8,0.800000011920929,2020.0,0,0,1.0
2019,6,203,ATL,00-0035296,GreeMa02,marcus-green-6,Marcus Green,False,WR,WR,O,La-Monroe,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,marcus green,0.0,0.0,,0,0,
2019,6,204,SEA,00-0035594,HomeTr00,travis-homer-1,Travis Homer,False,RB,RB,O,Miami (FL),21.0,2025.0,0,0,0,8.0,,8.0,85.0,0.0,0.0,0.0,0.0,0.0,90.0,474.0,1.0,55.0,475.0,2.0,29.0,,,travis homer,36.7,6.116666793823242,2019.0,0,0,6.0
2019,6,206,WAS,00-0035297,HarmKe00,kelvin-harmon-1,Kelvin Harmon,False,WR,WR,O,North Carolina St.,22.0,2019.0,0,0,1,3.0,,3.0,16.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,365.0,0.0,2.0,,,kelvin harmon,66.94,5.14923095703125,2019.0,0,0,13.0
2019,6,208,TAM,00-0035298,MillSc01,scott-miller-3,Scott Miller,False,WR,WR,O,Bowling Green,22.0,2025.0,0,0,1,11.0,,9.0,93.0,0.0,0.0,0.0,0.0,0.0,8.0,81.0,1.0,99.0,1216.0,6.0,5.0,,,scott miller,121.0,6.722222222222222,2020.0,0,0,18.0
2019,6,211,CIN,00-0035299,AndeRo02,rodney-anderson-1,Rodney Anderson,False,RB,RB,O,Oklahoma,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,rodney anderson,0.0,0.0,,0,0,
2019,6,214,KAN,00-0035148,ThomDa06,darwin-thompson-1,Darwin Thompson,False,RB,RB,O,Utah St.,22.0,2020.0,0,0,0,2.0,,2.0,26.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,2.0,16.0,108.0,1.0,3.0,,,darwin thompson,33.2,6.6400001525878904,2020.0,0,0,5.0
2019,7,218,DAL,00-0035303,WebeMi00,mike-weber-1,Mike Weber,False,RB,RB,O,Ohio St.,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,mike weber,0.0,0.0,,0,0,
2019,7,220,HOU,00-0035304,GillCu00,cullen-gillaspia-1,Cullen Gillaspia,False,RB,RB,O,Texas A&M,24.0,2022.0,0,0,0,0.0,,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,,,cullen gillaspia,0.0,0.0,,0,0,
2019,7,222,CHI,00-0035596,WhytKe00,kerrith-whyte-1,Kerrith Whyte Jr,False,RB,RB,O,Florida Atlantic,22.0,2019.0,0,0,0,1.0,,,6.0,0.0,0.0,0.0,0.0,0.0,24.0,122.0,0.0,1.0,9.0,0.0,,,,kerrith whyte jr,0.0,0.0,,0,0,
2019,7,233,MIA,00-0035310,CoxxCh01,chandler-cox-1,Chandler Cox,False,RB,RB,O,Auburn,23.0,2020.0,0,0,0,0.0,,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,,,,chandler cox,0.0,0.0,,0,0,
2019,7,234,MIA,00-0035311,GaskMy00,myles-gaskin-1,Myles Gaskin,False,RB,RB,O,Washington,22.0,2025.0,0,0,1,13.0,,13.0,47.0,0.0,0.0,0.0,0.0,0.0,367.0,1360.0,7.0,102.0,712.0,6.0,,,,myles gaskin,164.20001,16.420001220703124,2020.0,0,1,10.0
2019,7,236,SEA,00-0035597,UrsuJo00,john-ursua-1,John Ursua,False,WR,WR,O,Hawaii,25.0,2019.0,0,0,0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,,,john ursua,2.1,2.0999999046325684,2019.0,0,0,1.0
2019,7,237,CAR,00-0035313,GodwTe00,terry-godwin-1,Terry Godwin,False,WR,WR,O,Georgia,22.0,2020.0,0,0,0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,32.0,0.0,,,,terry godwin,6.5,3.25,2020.0,0,0,2.0
2019,7,239,MIN,00-0035002,MitcDi00,dillon-mitchell-1,Dillon Mitchell,False,WR,WR,O,Oregon,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,dillon mitchell,0.0,0.0,,0,0,
2019,7,247,MIN,00-0035006,JohnOl00,olabisi-johnson-1,Olabisi Johnson,False,WR,WR,O,Colorado St.,22.0,2020.0,0,0,0,5.0,,5.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,45.0,483.0,3.0,,,,olabisi johnson,82.7,5.907142639160156,2019.0,0,0,14.0
2020,1,12,LVR,00-0036357,RuggHe00,henry-ruggs-iii-1,Henry Ruggs III,False,WR,WR,O,Alabama,21.0,2021.0,0,0,1,8.0,,8.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,65.0,0.0,50.0,921.0,4.0,,,,henry ruggs iii,0.0,0.0,,0,0,
2020,1,15,DEN,00-0036407,JeudJe00,jerry-jeudy-1,Jerry Jeudy,False,WR,WR,O,Alabama,21.0,2025.0,0,1,4,31.0,,22.0,91.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,0.0,351.0,4884.0,17.0,1.0,,,jerry jeudy,240.9,14.170587876263786,2024.0,0,1,17.0
2020,1,17,DAL,00-0036358,LambCe00,ceedee-lamb-1,CeeDee Lamb,False,WR,WR,O,Oklahoma,21.0,2025.0,1,4,5,65.0,,65.0,95.0,0.0,0.0,0.0,0.0,0.0,58.0,390.0,3.0,571.0,7416.0,41.0,4.0,,,ceedee lamb,425.7,23.650000678168404,2023.0,0,1,18.0
2020,1,21,PHI,00-0036387,ReagJa00,jalen-reagor-1,Jalen Reagor,False,WR,WR,O,TCU,21.0,2024.0,0,0,2,10.0,,7.0,64.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,0.0,86.0,1037.0,4.0,3.0,,,jalen reagor,87.2,7.927272449840199,2020.0,0,0,11.0
2020,1,22,MIN,00-0036322,JeffJu00,justin-jefferson-1,Justin Jefferson,False,WR,WR,O,LSU,21.0,2025.0,2,4,5,65.0,,65.0,94.0,5.0,8.0,91.0,0.0,0.0,15.0,38.0,1.0,579.0,8480.0,42.0,2.0,,,justin jefferson,380.28,21.126666598849827,2022.0,0,1,18.0
2020,1,25,SFO,00-0036261,AiyuBr00,brandon-aiyuk-1,Brandon Aiyuk,False,WR,WR,O,Arizona St.,22.0,2024.0,0,0,5,39.0,,39.0,69.0,0.0,0.0,0.0,0.0,0.0,13.0,117.0,2.0,294.0,4305.0,25.0,3.0,,,brandon aiyuk,184.5,15.375,2020.0,0,1,12.0
2020,1,32,KAN,00-0036360,EdwaCl00,clyde-edwards-helaire-1,Clyde Edwards-Helaire,False,RB,RB,O,LSU,21.0,2025.0,0,0,1,18.0,,18.0,52.0,0.0,0.0,0.0,0.0,0.0,461.0,1904.0,12.0,94.0,798.0,7.0,,,,clyde edwards helaire,194.4,12.959999593098958,2020.0,0,1,15.0
2020,2,33,CIN,00-0036410,HiggTe00,tee-higgins-1,Tee Higgins,False,WR,WR,O,Clemson,21.0,2025.0,0,0,4,43.0,,43.0,85.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,389.0,5441.0,45.0,1.0,,,tee higgins,222.09999,18.50833257039388,2024.0,0,1,12.0
2020,2,34,IND,00-0036252,PittMi01,michael-pittman-jr-1,Michael Pittman Jr.,False,WR,WR,O,USC,22.0,2025.0,0,0,5,44.0,,44.0,95.0,0.0,0.0,0.0,0.0,0.0,11.0,100.0,0.0,485.0,5254.0,25.0,5.0,,,michael pittman jr,0.0,0.0,,0,0,
2020,2,35,DET,00-0036275,SwifDA00,dandre-swift-1,D'Andre Swift,False,RB,RB,O,Georgia,21.0,2025.0,0,1,2,44.0,,17.0,89.0,0.0,1.0,0.0,0.0,0.0,1069.0,4775.0,38.0,271.0,2097.0,9.0,,,,dandre swift,208.90001,16.06923147348257,2021.0,0,1,13.0
2020,2,41,IND,00-0036223,TaylJo02,jonathan-taylor-1,Jonathan Taylor,False,RB,RB,O,Wisconsin,21.0,2025.0,1,3,4,58.0,,58.0,84.0,0.0,0.0,0.0,0.0,0.0,1551.0,7598.0,69.0,187.0,1469.0,7.0,,,,jonathan taylor,373.1,21.94705918255974,2021.0,0,1,17.0
2020,2,42,JAX,00-0036268,ShenLa00,laviska-shenault-jr-1,Laviska Shenault Jr.,False,WR,WR,O,Colorado,21.0,2024.0,0,0,1,13.0,,9.0,63.0,0.0,0.0,0.0,0.0,0.0,51.0,253.0,1.0,163.0,1587.0,6.0,6.0,,,laviska shenault jr,157.1,11.221429007393974,2020.0,0,0,14.0
2020,2,46,DEN,00-0036412,HamlKJ00,kj-hamler-1,KJ Hamler,False,WR,WR,O,Penn St.,21.0,2022.0,0,0,0,5.0,,5.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,63.0,0.0,42.0,620.0,3.0,,,,kj hamler,90.1,7.508333206176758,2020.0,0,0,12.0
2020,2,49,PIT,00-0036326,ClayCh01,chase-claypool-1,Chase Claypool,False,WR,WR,O,Notre Dame,22.0,2023.0,0,0,1,19.0,,17.0,58.0,1.0,1.0,1.0,1.0,0.0,33.0,171.0,2.0,175.0,2261.0,13.0,7.0,,,chase claypool,237.8,13.988235473632812,2020.0,0,1,17.0
2020,2,52,LAR,00-0036414,AkerCa00,cam-akers-1,Cam Akers,False,RB,RB,O,Florida St.,21.0,2025.0,0,0,1,13.0,,10.0,59.0,1.0,1.0,32.0,1.0,0.0,507.0,2044.0,13.0,52.0,388.0,4.0,,,,cam akers,146.0,11.23076923076923,2020.0,0,0,13.0
2020,2,55,BAL,00-0036158,DobbJK00,jk-dobbins-1,J.K. Dobbins,False,RB,RB,O,Ohio St.,21.0,2025.0,0,0,1,22.0,,10.0,47.0,0.0,0.0,0.0,0.0,0.0,582.0,3024.0,25.0,70.0,367.0,1.0,,,,jk dobbins,194.4,13.885713849748884,2024.0,0,1,14.0
2020,2,57,LAR,00-0036415,JeffVa00,van-jefferson-1,Van Jefferson,False,WR,WR,O,Florida,24.0,2025.0,0,0,3,19.0,,13.0,94.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,166.0,2226.0,13.0,1.0,,,van jefferson,188.9,8.995237804594494,2021.0,0,0,21.0
2020,2,59,NYJ,00-0036255,MimsDe00,denzel-mims-1,Denzel Mims,False,WR,WR,O,Baylor,22.0,2022.0,0,0,1,5.0,,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,676.0,0.0,,,,denzel mims,60.7,6.744444529215495,2020.0,0,0,9.0
2020,2,62,GNB,00-0036265,DillAJ00,aj-dillon-1,AJ Dillon,False,RB,RB,O,Boston Col.,22.0,2025.0,0,0,0,24.0,,23.0,67.0,0.0,0.0,0.0,0.0,0.0,609.0,2488.0,16.0,89.0,784.0,2.0,3.0,,,aj dillon,194.09999,10.783332824707031,2021.0,0,0,18.0
2020,3,66,WAS,00-0036328,GibsAn00,antonio-gibson-2,Antonio Gibson,False,RB,RB,O,Memphis,22.0,2025.0,0,0,2,29.0,,23.0,83.0,0.0,0.0,0.0,0.0,0.0,787.0,3287.0,24.0,197.0,1495.0,7.0,1.0,,,antonio gibson,229.1,14.318750381469727,2021.0,0,1,16.0
2020,3,76,TAM,00-0036450,VaugKe00,keshawn-vaughn-1,Ke'Shawn Vaughn,False,RB,RB,O,Illinois,23.0,2024.0,0,0,0,2.0,,2.0,46.0,0.0,0.0,0.0,0.0,0.0,105.0,388.0,2.0,14.0,81.0,1.0,,,,keshawn vaughn,50.8,7.257142748151507,2021.0,0,0,7.0
2020,3,80,LVR,00-0036364,BowdLy00,lynn-bowden-jr-1,Lynn Bowden Jr.,False,WR,WR,O,Kentucky,22.0,2023.0,0,0,0,3.0,,,26.0,1.0,2.0,32.0,0.0,0.0,14.0,64.0,0.0,39.0,294.0,0.0,,,,lynn bowden jr,0.0,0.0,,0,0,
2020,3,81,LVR,00-0036365,EdwaBr01,bryan-edwards-1,Bryan Edwards,False,WR,WR,O,South Carolina,21.0,2022.0,0,0,1,6.0,,6.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,779.0,4.0,,,,bryan edwards,116.2,6.835293938131893,2021.0,0,0,17.0
2020,3,86,BUF,00-0036251,MossZa00,zack-moss-1,Zack Moss,False,RB,RB,O,Utah,22.0,2024.0,0,0,1,18.0,,8.0,61.0,0.0,0.0,0.0,0.0,0.0,558.0,2318.0,16.0,98.0,710.0,5.0,1.0,,,zack moss,169.6,12.114286150251116,2023.0,0,1,14.0
2020,3,92,BAL,00-0036331,DuveDe00,devin-duvernay-1,Devin Duvernay,False,WR,WR,O,Texas,22.0,2025.0,1,2,1,12.0,,12.0,89.0,0.0,0.0,0.0,0.0,0.0,31.0,222.0,1.0,107.0,1003.0,5.0,3.0,,,devin duvernay,116.1,8.292857033865792,2022.0,0,0,14.0
2020,3,93,TEN,00-0036297,EvanDa02,darrynton-evans-1,Darrynton Evans,False,RB,RB,O,Appalachian St.,22.0,2024.0,0,0,0,3.0,,1.0,24.0,0.0,0.0,0.0,0.0,0.0,65.0,249.0,1.0,12.0,120.0,1.0,2.0,,,darrynton evans,30.0,5.0,2023.0,0,0,6.0
2020,4,112,LAC,00-0036370,KellJo01,joshua-kelley-1,Joshua Kelley,False,RB,RB,O,UCLA,22.0,2024.0,0,0,0,9.0,,9.0,57.0,0.0,0.0,0.0,0.0,0.0,321.0,1150.0,6.0,50.0,319.0,0.0,1.0,,,joshua kelley,81.2,6.246153611403245,2020.0,0,0,13.0
2020,4,120,NYJ,00-0036269,PeriLa00,lamical-perine-1,La'Mical Perine,False,RB,RB,O,Florida,22.0,2023.0,0,0,0,3.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,94.0,340.0,2.0,14.0,96.0,0.0,,,,lamical perine,14.0,7.0,2023.0,0,0,2.0
2020,4,124,PIT,00-0036336,McFaAn00,anthony-mcfarland-2,Anthony McFarland Jr.,False,RB,RB,O,Maryland,22.0,2023.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,42.0,146.0,0.0,11.0,87.0,0.0,,,,anthony mcfarland jr,0.0,0.0,,0,0,
