prospect,position,prospect_college,prospect_pick,prospect_year,comp_rank,comp_player,comp_college,comp_pick,comp_year,similarity_score,comparison_coverage,dominant_category,category_breakdown,hit24,hit12,career_ppg,first_3yr_ppg,nfl_best_season_ppg
Emmett Johnson,RB,Nebraska,0,2026,10,James Conner,Pittsburgh,0,2017,87.7,0.442,size_speed,draft_capital=0.33; size_speed=0.84; production=0.58; slap_score=0.41,1.0,1.0,21.538462,21.538462,16.470588235294116
Jadarian Price,RB,Notre Dame,0,2026,1,David Montgomery,Iowa St.,0,2019,92.5,0.442,production,draft_capital=0.20; size_speed=0.44; production=0.50; slap_score=0.12,1.0,1.0,17.653333,17.653333,15.758823529411767
Jadarian Price,RB,Notre Dame,0,2026,2,Sony Michel,Georgia,0,2018,92.4,0.442,slap_score,draft_capital=0.28; size_speed=0.11; production=0.15; slap_score=0.39,0.0,0.0,10.7,10.7,12.388235294117647
Jadarian Price,RB,Notre Dame,0,2026,3,Miles Sanders,Penn St.,0,2019,91.9,0.442,production,draft_capital=0.00; size_speed=0.54; production=0.55; slap_score=0.13,1.0,0.0,14.2,14.2,14.4
Jadarian Price,RB,Notre Dame,0,2026,4,Tank Bigsby,Auburn,0,2023,91.7,0.442,production,draft_capital=0.41; size_speed=0.37; production=0.49; slap_score=0.11,0.0,0.0,8.6,8.6,7.588235294117647
Jadarian Price,RB,Notre Dame,0,2026,5,Blake Corum,Michigan,0,2024,90.9,0.442,slap_score,draft_capital=0.30; size_speed=0.34; production=0.37; slap_score=0.40,0.0,0.0,7.188235,7.188235,1.9705882352941173
Jadarian Price,RB,Notre Dame,0,2026,6,Royce Freeman,Oregon,0,2018,90.1,0.442,size_speed,draft_capital=0.17; size_speed=1.07; production=0.40; slap_score=0.11,0.0,0.0,8.8875,8.8875,8.364705882352942
Jadarian Price,RB,Notre Dame,0,2026,7,Kaleb Johnson,Iowa,0,2025,89.7,0.442,production,draft_capital=0.30; size_speed=0.38; production=0.74; slap_score=0.16,0.0,0.0,0.88,0.88,0.5176470588235295
Jadarian Price,RB,Notre Dame,0,2026,8,Nick Chubb,Georgia,0,2018,89.4,0.442,size_speed,draft_capital=0.24; size_speed=1.20; production=0.32; slap_score=0.12,1.0,1.0,17.308333,17.308333,16.552941176470586
Jadarian Price,RB,Notre Dame,0,2026,9,Tevin Coleman,Indiana,0,2015,88.7,0.442,size_speed,draft_capital=0.20; size_speed=1.36; production=0.29; slap_score=0.01,1.0,0.0,14.7,14.7,13.758823529411766
Jadarian Price,RB,Notre Dame,0,2026,10,Derrius Guice,LSU,0,2018,88.4,0.442,size_speed,draft_capital=0.04; size_speed=1.40; production=0.27; slap_score=0.18,0.0,0.0,,,3.3764705882352946
Eli Heidenreich,RB,Navy,0,2026,1,Sione Vaki,Utah,0,2024,70.7,0.342,draft_capital,draft_capital=1.35; size_speed=0.19; slap_score=1.20,,,,,
Eli Heidenreich,RB,Navy,0,2026,2,Dylan Laube,New Hampshire,0,2024,67.0,0.442,production,draft_capital=0.24; size_speed=0.67; production=2.71; slap_score=0.25,0.0,0.0,,,-0.1176470588235294
Eli Heidenreich,RB,Navy,0,2026,3,Avery Williams,Boise State,0,2021,66.5,0.342,slap_score,draft_capital=0.58; size_speed=0.19; slap_score=1.70,,,,,
Eli Heidenreich,RB,Navy,0,2026,4,Evan Hull,Northwestern,0,2023,65.1,0.442,production,draft_capital=0.70; size_speed=0.38; production=2.83; slap_score=0.04,0.0,0.0,,,0.1
Eli Heidenreich,RB,Navy,0,2026,5,De'Angelo Henderson,Coastal Carolina,0,2017,64.1,0.342,slap_score,draft_capital=0.33; size_speed=0.18; slap_score=1.86,0.0,0.0,,,0.0
Eli Heidenreich,RB,Navy,0,2026,6,Kenneth Gainwell,Memphis,0,2021,63.9,0.442,production,draft_capital=1.07; size_speed=0.46; production=2.77; slap_score=0.39,1.0,0.0,13.135294,7.7125,8.229411764705883
Eli Heidenreich,RB,Navy,0,2026,7,Jeremy McNichols,Boise St.,0,2017,62.0,0.442,production,draft_capital=0.90; size_speed=0.46; production=3.05; slap_score=0.07,0.0,0.0,5.661538,,4.329411764705883
Eli Heidenreich,RB,Navy,0,2026,8,Jay Ajayi,Boise St.,0,2015,61.0,0.442,production,draft_capital=1.10; size_speed=0.08; production=3.08; slap_score=0.13,1.0,1.0,14.353333,14.353333,13.105882352941178
Eli Heidenreich,RB,Navy,0,2026,9,Cam Skattebo,Arizona St.,0,2025,59.5,0.442,production,draft_capital=1.90; size_speed=0.34; production=2.41; slap_score=1.03,0.0,0.0,15.9625,15.9625,7.511764705882353
Eli Heidenreich,RB,Navy,0,2026,10,Tony Pollard,Memphis,0,2019,58.2,0.442,production,draft_capital=1.42; size_speed=0.17; production=3.20; slap_score=0.20,1.0,1.0,15.55,10.84,15.647058823529411
Nick Singleton,RB,Penn State,0,2026,1,Michael Carter,North Carolina,0,2021,95.1,0.442,size_speed,draft_capital=0.07; size_speed=0.33; production=0.29; slap_score=0.14,0.0,0.0,11.028571,11.028571,9.08235294117647
Nick Singleton,RB,Penn State,0,2026,2,Rhamondre Stevenson,Oklahoma,0,2021,95.0,0.442,slap_score,draft_capital=0.14; size_speed=0.11; production=0.20; slap_score=0.24,1.0,1.0,14.652941,14.652941,14.65294117647059
Nick Singleton,RB,Penn State,0,2026,3,Tank Bigsby,Auburn,0,2023,93.2,0.442,size_speed,draft_capital=0.30; size_speed=0.46; production=0.33; slap_score=0.15,0.0,0.0,8.6,8.6,7.588235294117647
Nick Singleton,RB,Penn State,0,2026,4,Isaiah Spiller,Texas A&M,0,2022,93.0,0.442,size_speed,draft_capital=0.22; size_speed=0.41; production=0.30; slap_score=0.26,0.0,0.0,2.111111,2.111111,1.1176470588235294
Nick Singleton,RB,Penn State,0,2026,5,Darrynton Evans,Appalachian St.,0,2020,91.5,0.442,size_speed,draft_capital=0.22; size_speed=0.93; production=0.28; slap_score=0.11,0.0,0.0,,,1.7647058823529411
Nick Singleton,RB,Penn State,0,2026,6,Ray Davis,Kentucky,0,2024,91.5,0.442,production,draft_capital=0.37; size_speed=0.00; production=0.61; slap_score=0.03,0.0,0.0,7.25625,7.25625,7.394117647058824
Nick Singleton,RB,Penn State,0,2026,7,Dameon Pierce,Florida,0,2022,91.4,0.442,production,draft_capital=0.07; size_speed=0.31; production=0.66; slap_score=0.15,0.0,0.0,12.8,12.8,9.788235294117648
Nick Singleton,RB,Penn State,0,2026,8,James Conner,Pittsburgh,0,2017,91.3,0.442,production,draft_capital=0.11; size_speed=0.11; production=0.44; slap_score=0.41,1.0,1.0,21.538462,21.538462,16.470588235294116
Nick Singleton,RB,Penn State,0,2026,9,David Montgomery,Iowa St.,0,2019,91.2,0.442,size_speed,draft_capital=0.50; size_speed=0.52; production=0.38; slap_score=0.15,1.0,1.0,17.653333,17.653333,15.758823529411767
Nick Singleton,RB,Penn State,0,2026,10,Devontae Booker,Utah,0,2016,91.1,0.442,draft_capital,draft_capital=0.53; size_speed=0.11; production=0.52; slap_score=0.07,0.0,0.0,9.00625,8.91875,8.476470588235296
Mike Washington Jr.,RB,Arkansas,0,2026,1,Isaac Guerendo,Louisville,0,2024,94.3,0.442,draft_capital,draft_capital=0.31; size_speed=0.16; production=0.23; slap_score=0.19,0.0,0.0,7.4,7.4,5.658823529411765
Mike Washington Jr.,RB,Arkansas,0,2026,2,Bhayshul Tuten,Virginia Tech,0,2025,85.3,0.442,size_speed,draft_capital=0.23; size_speed=1.17; production=0.83; slap_score=0.33,0.0,0.0,6.04,6.04,5.329411764705882
Mike Washington Jr.,RB,Arkansas,0,2026,3,Jaylen Wright,Tennessee,0,2024,84.0,0.442,size_speed,draft_capital=0.06; size_speed=1.74; production=0.50; slap_score=0.38,0.0,0.0,5.577778,5.577778,1.5705882352941178
Mike Washington Jr.,RB,Arkansas,0,2026,4,Trey Benson,Florida St.,0,2024,83.1,0.442,size_speed,draft_capital=0.68; size_speed=1.44; production=0.44; slap_score=0.50,0.0,0.0,3.916667,3.916667,2.764705882352941
Mike Washington Jr.,RB,Arkansas,0,2026,5,MarShawn Lloyd,USC,0,2024,81.1,0.442,size_speed,draft_capital=0.38; size_speed=2.13; production=0.68; slap_score=0.11,0.0,0.0,,,0.1647058823529411
Mike Washington Jr.,RB,Arkansas,0,2026,6,Kalen Ballage,Arizona St.,0,2018,80.8,0.442,size_speed,draft_capital=0.33; size_speed=1.58; production=0.75; slap_score=0.67,0.0,0.0,8.536364,8.536364,5.523529411764706
Mike Washington Jr.,RB,Arkansas,0,2026,7,AJ Dillon,Boston Col.,0,2020,80.6,0.442,size_speed,draft_capital=0.72; size_speed=1.30; production=0.67; slap_score=0.70,1.0,0.0,10.917647,10.917647,6.91764705882353
Mike Washington Jr.,RB,Arkansas,0,2026,8,Zamir White,Georgia,0,2022,80.6,0.442,size_speed,draft_capital=0.11; size_speed=1.72; production=0.80; slap_score=0.63,0.0,0.0,5.684615,5.684615,4.347058823529412
Mike Washington Jr.,RB,Arkansas,0,2026,9,Derrick Henry,Alabama,0,2016,80.4,0.442,size_speed,draft_capital=0.87; size_speed=1.44; production=0.88; slap_score=0.40,1.0,1.0,24.1625,12.585,22.43529411764706
Mike Washington Jr.,RB,Arkansas,0,2026,10,DJ Giddens,Kansas St.,0,2025,79.8,0.442,size_speed,draft_capital=0.67; size_speed=2.28; production=0.16; slap_score=0.34,0.0,0.0,,,0.5647058823529412
Kaytron Allen,RB,Penn State,0,2026,1,Chuba Hubbard,Oklahoma St.,0,2021,95.9,0.442,size_speed,draft_capital=0.00; size_speed=0.51; production=0.08; slap_score=0.03,1.0,0.0,16.106667,10.735294,14.211764705882352
Kaytron Allen,RB,Penn State,0,2026,2,Kene Nwangwu,Iowa St.,0,2021,94.7,0.442,production,draft_capital=0.20; size_speed=0.00; production=0.37; slap_score=0.11,0.0,0.0,,,0.6470588235294118
Kaytron Allen,RB,Penn State,0,2026,3,Sione Vaki,Utah,0,2024,93.6,0.342,slap_score,draft_capital=0.15; size_speed=0.00; slap_score=0.32,,,,,
Kaytron Allen,RB,Penn State,0,2026,4,Chase Edmonds,Fordham,0,2018,93.1,0.442,size_speed,draft_capital=0.19; size_speed=0.66; production=0.31; slap_score=0.11,0.0,0.0,11.941667,10.5,9.882352941176473
Kaytron Allen,RB,Penn State,0,2026,5,Samaje Perine,Oklahoma,0,2017,92.7,0.442,production,draft_capital=0.28; size_speed=0.11; production=0.43; slap_score=0.24,0.0,0.0,8.88125,8.346154,9.729411764705883
Kaytron Allen,RB,Penn State,0,2026,6,Dylan Sampson,Tennessee,0,2025,92.6,0.442,production,draft_capital=0.00; size_speed=0.17; production=0.48; slap_score=0.27,0.0,0.0,5.973333,5.973333,5.270588235294119
Kaytron Allen,RB,Penn State,0,2026,7,Qadree Ollison,Pittsburgh,0,2019,92.0,0.442,draft_capital,draft_capital=0.48; size_speed=0.42; production=0.20; slap_score=0.23,0.0,0.0,,,1.8058823529411765
Kaytron Allen,RB,Penn State,0,2026,8,Benny Snell Jr.,Kentucky,0,2019,91.5,0.442,size_speed,draft_capital=0.10; size_speed=0.74; production=0.42; slap_score=0.22,0.0,0.0,5.263636,5.263636,0.0
Kaytron Allen,RB,Penn State,0,2026,9,Jordan Scarlett,Florida,0,2019,91.3,0.442,draft_capital,draft_capital=0.51; size_speed=0.51; production=0.23; slap_score=0.24,0.0,0.0,,,0.0529411764705882
Kaytron Allen,RB,Penn State,0,2026,10,Matt Jones,Florida,0,2015,91.2,0.442,draft_capital,draft_capital=0.49; size_speed=0.24; production=0.13; slap_score=0.36,0.0,0.0,8.953846,8.953846,6.847058823529412
Adam Randall,RB,Clemson,0,2026,1,T.J. Logan,North Carolina,0,2017,93.3,0.442,size_speed,draft_capital=0.22; size_speed=0.77; production=0.15; slap_score=0.03,0.0,0.0,,,0.6411764705882353
Adam Randall,RB,Clemson,0,2026,2,Kimani Vidal,Troy,0,2024,92.6,0.442,size_speed,draft_capital=0.20; size_speed=0.74; production=0.31; slap_score=0.10,0.0,0.0,9.825,9.825,1.9235294117647064
Adam Randall,RB,Clemson,0,2026,3,Karlos Williams,Florida St.,0,2015,90.8,0.442,draft_capital,draft_capital=0.51; size_speed=0.14; production=0.36; slap_score=0.32,0.0,0.0,11.3,11.3,7.311764705882353
Adam Randall,RB,Clemson,0,2026,4,Jordan Wilkins,Mississippi,0,2018,88.5,0.442,size_speed,draft_capital=0.35; size_speed=1.27; production=0.35; slap_score=0.09,0.0,0.0,5.108333,5.108333,3.605882352941177
Adam Randall,RB,Clemson,0,2026,5,Chase Brown,Illinois,0,2023,88.2,0.442,production,draft_capital=0.43; size_speed=0.62; production=0.69; slap_score=0.28,1.0,1.0,16.370588,16.370588,15.0
Adam Randall,RB,Clemson,0,2026,6,Brashard Smith,SMU,0,2025,87.8,0.442,size_speed,draft_capital=0.45; size_speed=1.18; production=0.49; slap_score=0.13,,,,,
Adam Randall,RB,Clemson,0,2026,7,Jerome Ford,Cincinnati,0,2022,87.0,0.442,size_speed,draft_capital=0.48; size_speed=0.95; production=0.65; slap_score=0.29,1.0,0.0,12.541176,12.541176,12.96470588235294
Adam Randall,RB,Clemson,0,2026,8,Keaontay Ingram,USC,0,2022,87.0,0.442,size_speed,draft_capital=0.07; size_speed=1.11; production=0.55; slap_score=0.44,0.0,0.0,1.81,1.81,1.0647058823529412
Adam Randall,RB,Clemson,0,2026,9,Trestan Ebner,Baylor,0,2022,86.9,0.442,production,draft_capital=0.12; size_speed=0.84; production=0.94; slap_score=0.10,0.0,0.0,,,0.4823529411764706
Adam Randall,RB,Clemson,0,2026,10,Damien Martinez,Miami,0,2025,86.8,0.442,size_speed,draft_capital=0.42; size_speed=1.12; production=0.28; slap_score=0.48,,,,,
Seth McGowan,RB,Kentucky,0,2026,1,Jordan Scarlett,Florida,0,2019,93.5,0.442,size_speed,draft_capital=0.08; size_speed=0.75; production=0.22; slap_score=0.08,0.0,0.0,,,0.0529411764705882
Seth McGowan,RB,Kentucky,0,2026,2,Tyrone Tracy Jr.,Purdue,0,2024,93.1,0.442,size_speed,draft_capital=0.06; size_speed=0.81; production=0.22; slap_score=0.09,0.0,0.0,10.853333,10.853333,0.0
Seth McGowan,RB,Kentucky,0,2026,3,Brian Hill,Wyoming,0,2017,91.7,0.442,size_speed,draft_capital=0.03; size_speed=0.90; production=0.32; slap_score=0.15,0.0,0.0,6.72,6.72,5.611764705882353
Seth McGowan,RB,Kentucky,0,2026,4,Elijah Mitchell,Louisiana,0,2021,91.6,0.442,production,draft_capital=0.45; size_speed=0.07; production=0.52; slap_score=0.10,0.0,0.0,15.0,15.0,11.8
Seth McGowan,RB,Kentucky,0,2026,5,Israel Abanikanda,Pittsburgh,0,2023,91.1,0.442,size_speed,draft_capital=0.29; size_speed=0.81; production=0.24; slap_score=0.27,0.0,0.0,,,1.076470588235294
Seth McGowan,RB,Kentucky,0,2026,6,Wendell Smallwood,West Virginia,0,2016,90.9,0.442,size_speed,draft_capital=0.10; size_speed=0.75; production=0.56; slap_score=0.13,0.0,0.0,9.030769,9.030769,7.547058823529412
Seth McGowan,RB,Kentucky,0,2026,7,Hassan Haskins,Michigan,0,2022,90.9,0.442,size_speed,draft_capital=0.48; size_speed=0.49; production=0.24; slap_score=0.32,0.0,0.0,2.981818,2.981818,1.9588235294117649
Seth McGowan,RB,Kentucky,0,2026,8,Qadree Ollison,Pittsburgh,0,2019,90.8,0.442,size_speed,draft_capital=0.12; size_speed=0.83; production=0.54; slap_score=0.07,0.0,0.0,,,1.8058823529411765
Seth McGowan,RB,Kentucky,0,2026,9,Chase Brown,Illinois,0,2023,90.8,0.442,production,draft_capital=0.01; size_speed=0.16; production=0.62; slap_score=0.32,1.0,1.0,16.370588,16.370588,15.0
Seth McGowan,RB,Kentucky,0,2026,10,Jerome Ford,Cincinnati,0,2022,90.6,0.442,production,draft_capital=0.03; size_speed=0.49; production=0.55; slap_score=0.33,1.0,0.0,12.541176,12.541176,12.96470588235294
Demond Claiborne,RB,Wake Forest,0,2026,1,Boston Scott,Louisiana Tech,0,2018,96.0,0.442,size_speed,draft_capital=0.05; size_speed=0.36; production=0.24; slap_score=0.01,0.0,0.0,12.3625,12.3625,6.417647058823529
Demond Claiborne,RB,Wake Forest,0,2026,2,Darius Jackson,Eastern Michigan,0,2016,94.2,0.442,size_speed,draft_capital=0.29; size_speed=0.36; production=0.31; slap_score=0.04,0.0,0.0,,,0.0941176470588235
Demond Claiborne,RB,Wake Forest,0,2026,3,Tyrone Tracy Jr.,Purdue,0,2024,93.8,0.442,draft_capital,draft_capital=0.41; size_speed=0.09; production=0.13; slap_score=0.21,0.0,0.0,10.853333,10.853333,0.0
Demond Claiborne,RB,Wake Forest,0,2026,4,Larry Rountree,Missouri,0,2021,93.7,0.442,production,draft_capital=0.03; size_speed=0.36; production=0.42; slap_score=0.15,0.0,0.0,1.95,1.95,0.9176470588235296
Demond Claiborne,RB,Wake Forest,0,2026,5,Dexter Williams,Notre Dame,0,2019,93.5,0.442,size_speed,draft_capital=0.02; size_speed=0.80; production=0.11; slap_score=0.09,0.0,0.0,,,0.0647058823529411
Demond Claiborne,RB,Wake Forest,0,2026,6,Travis Homer,Miami (FL),0,2019,92.7,0.442,production,draft_capital=0.12; size_speed=0.45; production=0.49; slap_score=0.13,0.0,0.0,5.3875,5.15,3.282352941176471
Demond Claiborne,RB,Wake Forest,0,2026,7,Kerrith Whyte Jr,Florida Atlantic,0,2019,92.7,0.442,production,draft_capital=0.37; size_speed=0.36; production=0.37; slap_score=0.16,0.0,0.0,,,0.0
Demond Claiborne,RB,Wake Forest,0,2026,8,Kevin Harris,South Carolina,0,2022,92.5,0.442,size_speed,draft_capital=0.16; size_speed=0.59; production=0.47; slap_score=0.05,0.0,0.0,,,1.2529411764705882
Demond Claiborne,RB,Wake Forest,0,2026,9,Avery Williams,Boise State,0,2021,92.1,0.342,slap_score,draft_capital=0.16; size_speed=0.36; slap_score=0.36,,,,,
Demond Claiborne,RB,Wake Forest,0,2026,10,Zach Evans,Mississippi,0,2023,92.0,0.442,size_speed,draft_capital=0.28; size_speed=0.66; production=0.20; slap_score=0.28,0.0,0.0,,,0.1117647058823529
Roman Hemby,RB,Indiana,0,2026,1,Boston Scott,Louisiana Tech,0,2018,98.3,0.442,production,draft_capital=0.02; size_speed=0.00; production=0.14; slap_score=0.01,0.0,0.0,12.3625,12.3625,6.417647058823529
Roman Hemby,RB,Indiana,0,2026,2,Darius Jackson,Eastern Michigan,0,2016,96.1,0.442,draft_capital,draft_capital=0.26; size_speed=0.00; production=0.18; slap_score=0.04,0.0,0.0,,,0.0941176470588235
Roman Hemby,RB,Indiana,0,2026,3,Dexter Williams,Notre Dame,0,2019,95.6,0.442,size_speed,draft_capital=0.05; size_speed=0.44; production=0.19; slap_score=0.08,0.0,0.0,,,0.0647058823529411
Roman Hemby,RB,Indiana,0,2026,4,Travis Homer,Miami (FL),0,2019,94.1,0.442,production,draft_capital=0.10; size_speed=0.09; production=0.45; slap_score=0.14,0.0,0.0,5.3875,5.15,3.282352941176471
Roman Hemby,RB,Indiana,0,2026,5,Kerrith Whyte Jr,Florida Atlantic,0,2019,93.6,0.442,production,draft_capital=0.34; size_speed=0.00; production=0.36; slap_score=0.15,0.0,0.0,,,0.0
Roman Hemby,RB,Indiana,0,2026,6,Larry Rountree,Missouri,0,2021,93.6,0.442,production,draft_capital=0.00; size_speed=0.00; production=0.49; slap_score=0.15,0.0,0.0,1.95,1.95,0.9176470588235296
Roman Hemby,RB,Indiana,0,2026,7,Zach Evans,Mississippi,0,2023,93.1,0.442,size_speed,draft_capital=0.25; size_speed=0.30; production=0.29; slap_score=0.28,0.0,0.0,,,0.1117647058823529
Roman Hemby,RB,Indiana,0,2026,8,Kevin Harris,South Carolina,0,2022,92.8,0.442,production,draft_capital=0.18; size_speed=0.23; production=0.55; slap_score=0.04,0.0,0.0,,,1.2529411764705882
Roman Hemby,RB,Indiana,0,2026,9,Avery Williams,Boise State,0,2021,92.7,0.342,slap_score,draft_capital=0.18; size_speed=0.00; slap_score=0.36,,,,,
Roman Hemby,RB,Indiana,0,2026,10,Ollie Gordon,Oklahoma State,0,2025,92.6,0.442,production,draft_capital=0.27; size_speed=0.06; production=0.42; slap_score=0.26,,,,,
Kaelon Black,RB,Indiana,0,2026,1,Snoop Conner,Mississippi,0,2022,94.9,0.442,production,draft_capital=0.08; size_speed=0.06; production=0.31; slap_score=0.20,0.0,0.0,,,0.6
Kaelon Black,RB,Indiana,0,2026,2,Brian Hill,Wyoming,0,2017,94.6,0.442,size_speed,draft_capital=0.03; size_speed=0.36; production=0.28; slap_score=0.20,0.0,0.0,6.72,6.72,5.611764705882353
Kaelon Black,RB,Indiana,0,2026,3,Alex Collins,Arkansas,0,2016,94.0,0.442,production,draft_capital=0.12; size_speed=0.37; production=0.41; slap_score=0.10,1.0,0.0,11.4,11.4,10.058823529411764
Kaelon Black,RB,Indiana,0,2026,4,Jonathan Williams,Arkansas,0,2016,93.9,0.442,production,draft_capital=0.03; size_speed=0.17; production=0.43; slap_score=0.18,0.0,0.0,1.55,1.55,2.3764705882352946
Kaelon Black,RB,Indiana,0,2026,5,Kevin Harris,South Carolina,0,2022,93.0,0.442,production,draft_capital=0.32; size_speed=0.23; production=0.48; slap_score=0.00,0.0,0.0,,,1.2529411764705882
Kaelon Black,RB,Indiana,0,2026,6,Sione Vaki,Utah,0,2024,93.0,0.342,draft_capital,draft_capital=0.45; size_speed=0.00; slap_score=0.19,,,,,
Kaelon Black,RB,Indiana,0,2026,7,Keilan Robinson,Texas,0,2024,92.8,0.442,production,draft_capital=0.07; size_speed=0.06; production=0.60; slap_score=0.03,0.0,0.0,,,0.0
Kaelon Black,RB,Indiana,0,2026,8,Avery Williams,Boise State,0,2021,92.6,0.342,draft_capital,draft_capital=0.32; size_speed=0.00; slap_score=0.32,,,,,
Kaelon Black,RB,Indiana,0,2026,9,Jordan Scarlett,Florida,0,2019,92.1,0.442,size_speed,draft_capital=0.08; size_speed=0.51; production=0.43; slap_score=0.27,0.0,0.0,,,0.0529411764705882
Kaelon Black,RB,Indiana,0,2026,10,Tyrone Tracy Jr.,Purdue,0,2024,91.9,0.442,production,draft_capital=0.06; size_speed=0.44; production=0.50; slap_score=0.25,0.0,0.0,10.853333,10.853333,0.0
J'Mari Taylor,RB,Virginia,0,2026,1,Damien Martinez,Miami,0,2025,94.5,0.442,size_speed,draft_capital=0.03; size_speed=0.60; production=0.25; slap_score=0.04,,,,,
J'Mari Taylor,RB,Virginia,0,2026,2,Rodney Anderson,Oklahoma,0,2019,91.9,0.442,production,draft_capital=0.15; size_speed=0.05; production=0.52; slap_score=0.29,0.0,0.0,,,0.0
J'Mari Taylor,RB,Virginia,0,2026,3,Tahj Brooks,Texas Tech,0,2025,91.8,0.442,production,draft_capital=0.42; size_speed=0.28; production=0.51; slap_score=0.07,,,,,
J'Mari Taylor,RB,Virginia,0,2026,4,Matthew Dayes,North Carolina St.,0,2017,91.6,0.442,draft_capital,draft_capital=0.47; size_speed=0.30; production=0.47; slap_score=0.12,0.0,0.0,,,0.0
J'Mari Taylor,RB,Virginia,0,2026,5,Keaontay Ingram,USC,0,2022,91.6,0.442,size_speed,draft_capital=0.32; size_speed=0.61; production=0.50; slap_score=0.00,0.0,0.0,1.81,1.81,1.0647058823529412
J'Mari Taylor,RB,Virginia,0,2026,6,Justin Jackson,Northwestern,0,2018,91.3,0.442,size_speed,draft_capital=0.45; size_speed=0.70; production=0.29; slap_score=0.15,0.0,0.0,8.1625,8.1625,5.070588235294117
J'Mari Taylor,RB,Virginia,0,2026,7,Avery Williams,Boise State,0,2021,91.3,0.342,draft_capital,draft_capital=0.52; size_speed=0.00; slap_score=0.26,,,,,
J'Mari Taylor,RB,Virginia,0,2026,8,Trenton Cannon,Virginia St.,0,2018,91.1,0.392,slap_score,draft_capital=0.24; size_speed=0.00; production=0.20; slap_score=0.46,0.0,0.0,4.427273,4.427273,2.864705882352941
J'Mari Taylor,RB,Virginia,0,2026,9,Darius Jackson,Eastern Michigan,0,2016,90.9,0.442,production,draft_capital=0.07; size_speed=0.00; production=0.75; slap_score=0.05,0.0,0.0,,,0.0941176470588235
J'Mari Taylor,RB,Virginia,0,2026,10,Boston Scott,Louisiana Tech,0,2018,90.6,0.442,production,draft_capital=0.32; size_speed=0.00; production=0.71; slap_score=0.09,0.0,0.0,12.3625,12.3625,6.417647058823529
Kaden Feagin,RB,Illinois,0,2026,1,Lew Nichols,Central Michigan,0,2023,94.4,0.442,production,draft_capital=0.27; size_speed=0.00; production=0.34; slap_score=0.13,0.0,0.0,,,0.0
Kaden Feagin,RB,Illinois,0,2026,2,Kerrith Whyte Jr,Florida Atlantic,0,2019,94.2,0.442,draft_capital,draft_capital=0.43; size_speed=0.00; production=0.16; slap_score=0.12,0.0,0.0,,,0.0
Kaden Feagin,RB,Illinois,0,2026,3,David Williams,Arkansas,0,2018,94.0,0.442,draft_capital,draft_capital=0.38; size_speed=0.00; production=0.29; slap_score=0.11,0.0,0.0,,,0.0
Kaden Feagin,RB,Illinois,0,2026,4,Brittain Brown,UCLA,0,2022,93.6,0.442,production,draft_capital=0.00; size_speed=0.00; production=0.43; slap_score=0.23,0.0,0.0,,,0.0
Kaden Feagin,RB,Illinois,0,2026,5,Zach Evans,Mississippi,0,2023,92.1,0.442,draft_capital,draft_capital=0.51; size_speed=0.30; production=0.37; slap_score=0.00,0.0,0.0,,,0.1117647058823529
Kaden Feagin,RB,Illinois,0,2026,6,Darius Jackson,Eastern Michigan,0,2016,91.8,0.442,draft_capital,draft_capital=0.50; size_speed=0.00; production=0.32; slap_score=0.24,0.0,0.0,,,0.0941176470588235
Kaden Feagin,RB,Illinois,0,2026,7,Matthew Dayes,North Carolina St.,0,2017,91.4,0.442,production,draft_capital=0.04; size_speed=0.30; production=0.69; slap_score=0.06,0.0,0.0,,,0.0
Kaden Feagin,RB,Illinois,0,2026,8,Chandler Cox,Auburn,0,2019,91.2,0.442,production,draft_capital=0.32; size_speed=0.00; production=0.55; slap_score=0.27,0.0,0.0,,,0.0
Kaden Feagin,RB,Illinois,0,2026,9,Gerrid Doaks,Cincinnati,0,2021,90.6,0.442,production,draft_capital=0.09; size_speed=0.42; production=0.66; slap_score=0.23,0.0,0.0,,,0.0
Kaden Feagin,RB,Illinois,0,2026,10,Trenton Cannon,Virginia St.,0,2018,90.0,0.392,draft_capital,draft_capital=0.67; size_speed=0.00; production=0.27; slap_score=0.27,0.0,0.0,4.427273,4.427273,2.864705882352941
Robert Henry Jr.,RB,UTSA,0,2026,1,Kelvin Taylor,Florida,0,2016,93.8,0.442,production,draft_capital=0.06; size_speed=0.20; production=0.41; slap_score=0.20,0.0,0.0,,,0.0
Robert Henry Jr.,RB,UTSA,0,2026,2,Myles Gaskin,Washington,0,2019,93.3,0.442,production,draft_capital=0.22; size_speed=0.10; production=0.41; slap_score=0.22,0.0,0.0,16.42,16.42,10.211764705882352
Robert Henry Jr.,RB,UTSA,0,2026,3,Kyle Monangai,Rutgers,0,2025,92.7,0.442,production,draft_capital=0.19; size_speed=0.04; production=0.49; slap_score=0.21,,,,,
Robert Henry Jr.,RB,UTSA,0,2026,4,Dexter Williams,Notre Dame,0,2019,91.9,0.442,size_speed,draft_capital=0.30; size_speed=0.45; production=0.27; slap_score=0.32,0.0,0.0,,,0.0647058823529411
Robert Henry Jr.,RB,UTSA,0,2026,5,Zach Evans,Mississippi,0,2023,91.9,0.442,size_speed,draft_capital=0.00; size_speed=0.59; production=0.53; slap_score=0.13,0.0,0.0,,,0.1117647058823529
