player_name,position,school,draft_year,pick,round,dc_score,production_score,production_metric,ras_score,slap_score,delta_vs_dc,production_status,ras_status,rec_yards,team_pass_att,nfl_best_ppr,nfl_best_ppg,nfl_hit24,nfl_hit12,data_type
Elijah McGuire,RB,Louisiana,2017,188,6,1.1886649058746623,69.5906432748538,receiving_production,66.5,34.92605759913616,33.7373926932615,observed,imputed,238.0,342.0,85.9,5.052941176470589,0,0,backtest
Matthew Dayes,RB,North Carolina St.,2017,252,7,0.12938039908435764,60.95890410958904,receiving_production,66.5,31.37530663789834,31.245926238813983,observed,imputed,267.0,438.0,0.0,0.0,0,0,backtest
T.J. Logan,RB,North Carolina,2017,179,5,1.3816914800791853,53.275109170305676,receiving_production,75.6,30.677133949646574,29.29544246956739,observed,observed,244.0,458.0,10.9,0.6411764705882353,0,0,backtest
Joe Williams,RB,Utah,2017,121,4,3.104697298419142,26.81704260651629,receiving_production,77.8,22.60831356149027,19.503616263071127,observed,observed,107.0,399.0,0.0,0.0,0,0,backtest
Devante Mays,RB,Utah St.,2017,238,7,0.32403558890772477,30.0,receiving_production,76.6,22.15201779445386,21.827982205546135,imputed,observed,,,1.1,0.0647058823529411,0,0,backtest
Chris Carson,RB,Oklahoma St.,2017,249,7,0.16970636749024845,27.526881720430108,receiving_production,79.1,21.584261785895663,21.414555418405413,observed,observed,128.0,465.0,232.6,13.682352941176472,1,0,backtest
D'Onta Foreman,RB,Texas,2017,89,3,4.713136727348583,18.65671641791045,receiving_production,78.2,20.616419109942946,15.903282382594362,observed,observed,75.0,402.0,131.0,7.705882352941177,0,0,backtest
Elijah Hood,RB,North Carolina,2017,242,7,0.2666995888021587,31.004366812227076,receiving_production,56.900000000000006,19.519878178680557,19.2531785898784,observed,observed,142.0,458.0,0.0,0.0,0,0,backtest
De'Angelo Henderson,RB,Coastal Carolina,2017,203,6,0.8959557631885556,30.0,receiving_production,56.6,19.43797788159428,18.542022118405722,imputed,observed,,,0.0,0.0,0,0,backtest
Wayne Gallman,RB,Clemson,2017,140,4,2.4232295358204,24.165341812400637,receiving_production,62.800000000000004,19.08948440225042,16.66625486643002,observed,observed,152.0,629.0,136.6,8.035294117647059,0,0,backtest
Khalfani Muhammad,RB,California,2017,241,7,0.2808996715181957,21.256038647342994,receiving_production,75.19999999999999,18.860063362329143,18.579163690810947,observed,observed,132.0,621.0,0.0,0.0,0,0,backtest
Samaje Perine,RB,Oklahoma,2017,114,4,3.3977512573745976,27.604166666666668,receiving_production,49.400000000000006,18.770333962020633,15.372582704646035,observed,observed,106.0,384.0,165.4,9.729411764705883,0,0,backtest
Brian Hill,RB,Wyoming,2017,156,5,1.9487832919551238,17.678100263852244,receiving_production,74.0,18.261726738325848,16.312943446370724,observed,observed,67.0,379.0,95.4,5.611764705882353,0,0,backtest
Tarik Cohen,RB,North Carolina A&T,2017,119,4,3.18578264738066,30.0,receiving_production,39.2,17.97289132369033,14.787108676309671,imputed,observed,,,235.6,13.858823529411763,1,1,backtest
Jamaal Williams,RB,BYU,2017,134,4,2.6226942132758926,19.41747572815534,receiving_production,45.5,14.932463611492313,12.309769398216421,observed,observed,80.0,412.0,225.9,13.288235294117648,1,0,backtest
Brandon Wilson,RB,Houston,2017,207,6,0.8233250264188325,9.94263862332696,receiving_production,66.5,13.866586031373853,13.04326100495502,observed,imputed,52.0,523.0,0.0,0.0,0,0,backtest
Saquon Barkley,RB,Penn St.,2018,2,1,68.78202519421318,100.0,receiving_production,99.7,84.3460125971066,15.563987402893417,observed,observed,632.0,458.0,455.7,26.80588235294117,1,1,backtest
John Kelly,RB,Tennessee,2018,176,6,1.4493011034873966,93.73040752351098,receiving_production,44.3,40.175293184972546,38.725992081485145,observed,observed,299.0,319.0,12.1,0.7117647058823531,0,0,backtest
Rashaad Penny,RB,San Diego St.,2018,27,1,13.927427697515984,53.57142857142857,receiving_production,72.6,36.60371384875799,22.676286151242007,observed,observed,135.0,252.0,121.7,7.158823529411765,0,0,backtest
Justin Jackson,RB,Northwestern,2018,251,7,0.14274203094863666,59.869848156182215,receiving_production,88.4,34.2858178701381,34.14307583918946,observed,observed,276.0,461.0,86.2,5.070588235294117,0,0,backtest
