player_name,position,draft_year,pick,college,dc_score,production_score,ras_raw,ras_score,slap_score,slap_tier,best_season_ppg,hit24,hit12,rank
Nathan Leacock,WR,2026,250,North Carolina,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,568
London Humphreys,WR,2026,250,Georgia,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,569
Jaden Bray,WR,2026,250,West Virginia,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,570
Emmanuel Henderson,WR,2026,250,Kansas,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,571
Anthony Evans III,WR,2026,250,Mississippi State,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,572
Tyler Brown,WR,2026,250,Clemson,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,573
Mikey Matthews,WR,2026,250,UCLA,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,574
Antonio Gates Jr.,WR,2026,250,Michigan State,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,575
C.J. Williams,WR,2026,250,Stanford,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,576
Andre Greene Jr.,WR,2026,250,Virginia,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,577
Ja'Varrius Johnson,WR,2026,250,Auburn,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,578
Chase Roberts,WR,2026,250,BYU,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,579
Ryan Niblett,WR,2026,250,Texas,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,580
Jalen Brown,WR,2026,250,Arkansas,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,581
Donavon Greene,WR,2026,250,Virginia Tech,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,582
Kaden Wetjen,WR,2026,250,Iowa,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,583
Chris Hilton,WR,2026,250,LSU,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,584
Romello Brinson,WR,2026,250,SMU,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,585
Jalil Farooq,WR,2026,250,Maryland,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,586
Griffin Wilde,WR,2026,250,Northwestern,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,587
Cody Jackson,WR,2026,250,Tarleton State,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,588
Dacari Collins,WR,2026,250,Louisville,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,589
JoJo Earle,WR,2026,250,UNLV,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,590
Christian Leary,WR,2026,250,Western Michigan,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,591
Jayden Ballard,WR,2026,250,Wisconsin,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,592
Malik Benson,WR,2026,250,Oregon,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,593
Jared Brown,WR,2026,250,South Carolina,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,594
Cyrus Allen,WR,2026,250,Cincinnati,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,595
Rara Thomas,WR,2026,250,Troy,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,596
Jayden Thomas,WR,2026,250,Virginia,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,597
Andrel Anthony,WR,2026,250,Duke,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,598
Jerand Bradley,WR,2026,250,Kansas State,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,599
Deion Colzie,WR,2026,250,Miami (OH),28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,600
Jeff Caldwell,WR,2026,250,Cincinnati,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,601
Justus Ross-Simmons,WR,2026,250,Syracuse,28.79046960395864,79.73509933774834,,68.94822695035461,35.89282044465741,Poor,,,,602
Zach Evans,RB,2023,215,Mississippi,35.36168545697983,16.94497902788058,8.75,82.5,35.876930541220915,Poor,0.1117647058823529,0.0,0.0,603
Tahj Washington,WR,2024,241,USC,30.444862386220947,75.0,5.13,46.3,35.693133028287804,Poor,0.0,0.0,0.0,604
Demarcus Ayers,WR,2016,229,Houston,32.687727412828664,75.0,0.89,3.8999999999999986,35.47956830090437,Poor,0.0,0.0,0.0,605
Harrison Wallace III,WR,2026,250,Ole Miss,28.79046960395864,75.0,,68.94822695035461,35.419310510882575,Poor,,,,606
Hykeem Williams,WR,2026,250,Colorado,28.79046960395864,75.0,,68.94822695035461,35.419310510882575,Poor,,,,607
Malcolm Perry,RB,2020,246,Navy,29.522912468546167,69.33377630121817,,66.49597701149425,35.35265207896077,Poor,1.4529411764705882,0.0,0.0,608
Larry Rountree,RB,2021,198,Missouri,38.699379953515,14.939000393545848,2.01,15.099999999999994,35.143372999842335,Poor,0.9176470588235296,0.0,0.0,609
Brandon Wilson,RB,2017,207,Houston,36.919368987448195,3.5665300919603022,,66.49597701149425,35.062915499101706,Poor,0.0,0.0,0.0,610
Kerrith Whyte Jr,RB,2019,222,Florida Atlantic,34.016695121333115,24.97121925693354,,66.49597701149425,34.73611162940121,Poor,0.0,0.0,0.0,611
Auden Tate,WR,2018,253,Florida St.,28.244056507249695,100.0,1.82,13.200000000000003,34.66744803116224,Poor,5.970588235294118,0.0,0.0,612
Grant Dubose,WR,2023,256,Charlotte,27.70010003873648,75.0,,68.94822695035461,34.49249638044374,Poor,0.0,0.0,0.0,613
Malachi Dupre,WR,2017,247,LSU,29.339380105472458,60.0,7.2,67.0,34.28847308965159,Poor,0.0,0.0,0.0,614
John Ursua,WR,2019,236,Hawaii,31.374110141410995,45.0,6.44,59.400000000000006,34.137993620199346,Poor,0.12352941176470589,0.0,0.0,615
Jake Funk,RB,2021,233,Maryland,31.93525043772044,21.929269032453746,9.76,92.6,33.96788977530775,Poor,0.188235294117647,0.0,0.0,616
Colbie Young,WR,2026,250,Georgia,28.79046960395864,60.0,,68.94822695035461,33.919310510882575,Poor,,,,617
Kendrick Law,WR,2026,250,Kentucky,28.79046960395864,60.0,,68.94822695035461,33.919310510882575,Poor,,,,618
Kelvin Taylor,RB,2016,211,Florida,36.13772172752879,20.740740740740737,2.66,21.6,33.87113754247355,Poor,0.0,0.0,0.0,619
Kenny Lawler,WR,2016,243,California,30.075218322602993,75.0,2.09,15.899999999999999,33.858935574212545,Poor,0.0,0.0,0.0,620
Mike Weber,RB,2019,218,Ohio St.,34.78325386350022,10.345685322429508,7.01,65.1,33.85533431621814,Poor,0.0,0.0,0.0,621
Kenny McIntosh,RB,2023,237,Georgia,31.187666633411297,54.46596980255517,4.08,35.8,33.74611361865512,Poor,1.3176470588235294,0.0,0.0,622
Jaydn Ott,RB,2026,250,California,28.79046960395864,55.0,,66.49597701149425,33.29669801393956,Poor,,,,623
Cullen Gillaspia,RB,2019,220,Texas A&M,34.399312454218645,3.889185378023647,,66.49597701149425,32.953132974462925,Poor,0.0,0.0,0.0,624
Devante Mays,RB,2017,238,Utah St.,31.00152182589578,29.972050678627106,7.66,71.6,32.92849861987413,Poor,0.0647058823529411,0.0,0.0,625
Gerrid Doaks,RB,2021,244,Cincinnati,29.890829969930095,35.77581920903955,8.3,78.0,32.88478739534454,Poor,0.0,0.0,0.0,626
Quinten Joyner,RB,2026,250,Texas Tech,28.79046960395864,50.0,,66.49597701149425,32.79669801393956,Poor,,,,627
Austin Proehl,WR,2018,255,North Carolina,27.881148372763306,75.0,3.62,31.2,32.75897611684881,Poor,0.0,0.0,0.0,628
David Williams,RB,2018,226,Arkansas,33.25536729822588,22.696246498599436,4.76,42.599999999999994,32.66668685335194,Poor,0.0,0.0,0.0,629
Bo Scarbrough,RB,2018,236,Alabama,31.374110141410995,16.161847389558233,9.25,87.5,32.65917835915516,Poor,2.541176470588236,0.0,0.0,630
C.J. Donaldson,RB,2026,242,Ohio State,30.25989524574358,35.0,,66.49597701149425,32.54570980945675,Poor,,,,631
DeWayne McBride,RB,2023,222,Ala-Birmingham,34.016695121333115,0.0,,66.49597701149425,32.23898970370786,Poor,0.0,0.0,0.0,632
Nick Bawden,RB,2018,237,San Diego St.,31.187666633411297,23.086167800453513,,66.49597701149425,32.14293226901967,Poor,0.0,0.0,0.0,633
Samori Toure,WR,2022,258,Nebraska,27.338807564968334,60.0,6.14,56.4,32.05798643022308,Poor,1.1294117647058823,0.0,0.0,634
Lew Nichols,RB,2023,235,Central Michigan,31.560854097950696,18.21422450728363,,66.49597701149425,31.972947284561165,Poor,0.0,0.0,0.0,635
Justin Jackson,RB,2018,251,Northwestern,28.608056453145068,34.70137382501808,8.84,83.4,31.956985367675117,Poor,5.070588235294117,0.0,0.0,636
J'Mari Taylor,RB,2026,245,Virginia,29.706728556907052,29.972050678627106,,66.49597701149425,31.572723191808418,Poor,,,,637
Isiah Pacheco,RB,2022,251,Rutgers,28.608056453145068,29.972050678627106,8.85,83.5,31.48905305303602,Poor,16.423529411764704,1.0,1.0,638
Chandler Cox,RB,2019,233,Auburn,31.93525043772044,9.763600099725753,,66.49597701149425,31.446121732609665,Poor,0.0,0.0,0.0,639
Jamarion Miller,RB,2026,246,Alabama,29.522912468546167,29.972050678627106,,66.49597701149425,31.416479516701667,Poor,,,,640
Trey Quinn,WR,2018,256,SMU,27.70010003873648,45.0,7.01,65.1,31.300085032926006,Poor,3.0470588235294116,0.0,0.0,641
Dax Milne,WR,2021,258,BYU,27.338807564968334,60.0,4.56,40.599999999999994,31.267986430223086,Poor,0.9235294117647058,0.0,0.0,642
Daniel Lasco,RB,2016,237,California,31.187666633411297,0.49648484848484886,9.61,91.1,31.11416512324809,Poor,0.3705882352941176,0.0,0.0,643
E.J. Smith,RB,2026,250,Texas A&M,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,644
Roydell Williams,RB,2026,250,Florida State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,645
Dominic Richardson,RB,2026,250,Tulsa,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,646
Kaden Feagin,RB,2026,250,Illinois,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,647
Savion Red,RB,2026,250,Nevada,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,648
Jaylon Glover,RB,2026,250,UNLV,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,649
Branson Robinson,RB,2026,250,Georgia State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,650
Andrew Paul,RB,2026,250,Jacksonville State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,651
Armoni Goodwin,RB,2026,250,UT Martin,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,652
Richard Reese,RB,2026,250,Stephen F. Austin,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,653
Kaelon Black,RB,2026,250,Indiana,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,654
Desmond Reid,RB,2026,250,Pittsburgh,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,655
Rahsul Faison,RB,2026,250,South Carolina,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,656
Cam Porter,RB,2026,250,Northwestern,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,657
Kedrick Reescano,RB,2026,250,Arizona,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,658
Djay Braswell,RB,2026,250,Georgia State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,659
TreVonte Citizen,RB,2026,250,LSU,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,660
Barika Kpeenu,RB,2026,250,North Dakota State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,661
Alton McCaskill IV,RB,2026,250,Houston,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,662
Logan Diggs,RB,2026,250,Ole Miss,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,663
Dean Connors,RB,2026,250,Houston,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,664
Samuel Singleton Jr.,RB,2026,250,Kansas State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,665
Sedrick Alexander,RB,2026,250,Vanderbilt,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,666
L.J. Johnson Jr.,RB,2026,250,Texas State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,667
Kentrel Bullock,RB,2026,250,South Alabama,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,668
Chip Trayanum,RB,2026,250,Toledo,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,669
Seth McGowan,RB,2026,250,Kentucky,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,670
Le'Veon Moss,RB,2026,250,Texas A&M,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,671
Trevion Cooley,RB,2026,250,Georgia Tech,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,672
Derrick Davis Jr.,RB,2026,250,LSU,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,673
Terion Stewart,RB,2026,250,Virginia Tech,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,674
Jamal Haynes,RB,2026,250,Georgia Tech,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,675
Max Bredeson,RB,2026,250,Michigan,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,676
Robert Henry Jr.,RB,2026,250,UTSA,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,677
Rueben Owens,RB,2026,250,Texas A&M,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,678
Jalen Berger,RB,2026,250,UCLA,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,679
Kadarius Calloway,RB,2026,250,New Mexico State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,680
Byron Cardwell,RB,2026,250,San Diego State,28.79046960395864,29.972050678627106,,66.49597701149425,30.79390308180227,Poor,,,,681
Myles Gaskin,RB,2019,234,Washington,31.7479002688044,9.719929453262786,5.93,54.3,30.67270817381002,Poor,10.211764705882352,0.0,0.0,682
Matthew Dayes,RB,2017,252,North Carolina St.,28.42591925759298,31.640052185257662,,66.49597701149425,30.65083543805451,Poor,0.0,0.0,0.0,683
Zander Horvath,RB,2022,260,Purdue,26.978577810256013,29.972050678627106,9.83,93.3,30.59399620658032,Poor,1.0941176470588234,0.0,0.0,684
Khalfani Muhammad,RB,2017,241,California,30.444862386220947,11.091787439613526,7.52,70.19999999999999,30.497311772249155,Poor,0.0,0.0,0.0,685
Keith Marshall,RB,2016,242,Georgia,30.25989524574358,3.3307121013543024,9.35,88.5,30.47898216901747,Poor,0.0,0.0,0.0,686
Elijah Hood,RB,2017,242,North Carolina,30.25989524574358,18.94788937409025,5.69,51.900000000000006,30.210699896291068,Poor,0.0,0.0,0.0,687
Marcus Murphy,RB,2015,230,Missouri,32.499143045455526,26.206219162363737,0.24,-2.6000000000000014,30.11489350487357,Poor,2.2705882352941176,0.0,0.0,688
Chris Carson,RB,2017,249,Oklahoma St.,28.97316023447314,14.925960061443933,7.91,74.1,29.82478220544656,Poor,13.682352941176472,1.0,0.0,689
Zac Brooks,RB,2016,247,Clemson,29.339380105472458,9.872186147186147,7.94,74.4,29.6456917043702,Poor,0.0,0.0,0.0,690
Raymond Calais,RB,2020,245,Louisiana,29.706728556907052,8.038372630605641,7.6,71.0,29.60455653643156,Poor,0.0,0.0,0.0,691
Kylin Hill,RB,2021,256,Mississippi St.,27.70010003873648,21.509549457125757,7.28,67.8,29.086039978638585,Poor,0.2294117647058823,0.0,0.0,692
Brittain Brown,RB,2022,250,UCLA,28.79046960395864,16.930888415067518,4.75,42.5,28.289988004871596,Poor,0.0,0.0,0.0,693
Kenny Hilliard,RB,2015,235,LSU,31.560854097950696,5.073498964803313,0.91,4.100000000000001,27.53907587973842,Poor,0.0,0.0,0.0,694
Jermar Jefferson,RB,2021,257,Oregon St.,27.519320249783064,17.43527488248518,2.22,17.200000000000003,25.99494970056412,Poor,1.5117647058823531,0.0,0.0,695
